degradation_mode,severity_fraction,strategy,evaluation_controller,channel,evaluation_cycles,evaluation_samples,quantity,exceedance_count
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,19
B_increase,0.2,DURATION_POOLED_LOCO,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,17
B_increase,0.2,DURATION_POOLED_LOCO,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_LOCO,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,19
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,68
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,6
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,62
B_increase,0.2,DURATION_POOLED_GLOBAL,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,3
B_increase,0.2,DURATION_POOLED_GLOBAL,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_GLOBAL,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,23
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,14
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,25
B_increase,0.2,DURATION_POOLED_LOCO,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,3
B_increase,0.2,DURATION_POOLED_LOCO,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_LOCO,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,23
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,35
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,19
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,25
B_increase,0.2,DURATION_POOLED_GLOBAL,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,35
B_increase,0.2,DURATION_POOLED_GLOBAL,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,14
B_increase,0.2,DURATION_POOLED_GLOBAL,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,36
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,56
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,40
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,44
B_increase,0.2,DURATION_POOLED_LOCO,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,35
B_increase,0.2,DURATION_POOLED_LOCO,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,14
B_increase,0.2,DURATION_POOLED_LOCO,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,39
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,44
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,SINGLE_CONTROLLER_HELD_OUT,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,5
B_increase,0.2,DURATION_POOLED_GLOBAL,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_GLOBAL,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_GLOBAL,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,9
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,9
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,CONTROLLER_BALANCED_GLOBAL,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,12
B_increase,0.2,DURATION_POOLED_LOCO,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_LOCO,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.2,DURATION_POOLED_LOCO,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,9
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,317
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,361
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,469
B_increase,0.3,DURATION_POOLED_GLOBAL,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,407
B_increase,0.3,DURATION_POOLED_GLOBAL,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,464
B_increase,0.3,DURATION_POOLED_GLOBAL,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,497
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,472
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,537
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,633
B_increase,0.3,DURATION_POOLED_LOCO,C01,r_y,12,9600,simulation-based threshold-exceedance sensitivity,409
B_increase,0.3,DURATION_POOLED_LOCO,C01,r_u,12,9600,simulation-based threshold-exceedance sensitivity,491
B_increase,0.3,DURATION_POOLED_LOCO,C01,joint,12,9600,simulation-based threshold-exceedance sensitivity,529
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,412
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,414
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,417
B_increase,0.3,DURATION_POOLED_GLOBAL,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,450
B_increase,0.3,DURATION_POOLED_GLOBAL,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,526
B_increase,0.3,DURATION_POOLED_GLOBAL,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,423
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,499
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,657
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,519
B_increase,0.3,DURATION_POOLED_LOCO,C02,r_y,22,17600,simulation-based threshold-exceedance sensitivity,456
B_increase,0.3,DURATION_POOLED_LOCO,C02,r_u,22,17600,simulation-based threshold-exceedance sensitivity,599
B_increase,0.3,DURATION_POOLED_LOCO,C02,joint,22,17600,simulation-based threshold-exceedance sensitivity,449
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,255
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,85
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,193
B_increase,0.3,DURATION_POOLED_GLOBAL,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,234
B_increase,0.3,DURATION_POOLED_GLOBAL,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,86
B_increase,0.3,DURATION_POOLED_GLOBAL,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,234
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,306
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,236
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,262
B_increase,0.3,DURATION_POOLED_LOCO,C03,r_y,14,11200,simulation-based threshold-exceedance sensitivity,266
B_increase,0.3,DURATION_POOLED_LOCO,C03,r_u,14,11200,simulation-based threshold-exceedance sensitivity,86
B_increase,0.3,DURATION_POOLED_LOCO,C03,joint,14,11200,simulation-based threshold-exceedance sensitivity,246
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,190
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,42
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,214
B_increase,0.3,DURATION_POOLED_GLOBAL,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,39
B_increase,0.3,DURATION_POOLED_GLOBAL,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_GLOBAL,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,111
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,106
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,3
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,129
B_increase,0.3,DURATION_POOLED_LOCO,C04,r_y,12,9600,simulation-based threshold-exceedance sensitivity,39
B_increase,0.3,DURATION_POOLED_LOCO,C04,r_u,12,9600,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_LOCO,C04,joint,12,9600,simulation-based threshold-exceedance sensitivity,99
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,70
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,16
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,69
B_increase,0.3,DURATION_POOLED_GLOBAL,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,11
B_increase,0.3,DURATION_POOLED_GLOBAL,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_GLOBAL,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,44
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,42
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,1
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,50
B_increase,0.3,DURATION_POOLED_LOCO,C05,r_y,5,4000,simulation-based threshold-exceedance sensitivity,11
B_increase,0.3,DURATION_POOLED_LOCO,C05,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_LOCO,C05,joint,5,4000,simulation-based threshold-exceedance sensitivity,46
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,88
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,36
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,81
B_increase,0.3,DURATION_POOLED_GLOBAL,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,30
B_increase,0.3,DURATION_POOLED_GLOBAL,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,4
B_increase,0.3,DURATION_POOLED_GLOBAL,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,44
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,55
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,16
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,51
B_increase,0.3,DURATION_POOLED_LOCO,C06,r_y,5,4000,simulation-based threshold-exceedance sensitivity,30
B_increase,0.3,DURATION_POOLED_LOCO,C06,r_u,5,4000,simulation-based threshold-exceedance sensitivity,3
B_increase,0.3,DURATION_POOLED_LOCO,C06,joint,5,4000,simulation-based threshold-exceedance sensitivity,42
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,89
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,46
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,87
B_increase,0.3,DURATION_POOLED_GLOBAL,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,8
B_increase,0.3,DURATION_POOLED_GLOBAL,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_GLOBAL,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,52
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,47
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,56
B_increase,0.3,DURATION_POOLED_LOCO,C07,r_y,6,4800,simulation-based threshold-exceedance sensitivity,7
B_increase,0.3,DURATION_POOLED_LOCO,C07,r_u,6,4800,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_LOCO,C07,joint,6,4800,simulation-based threshold-exceedance sensitivity,52
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,68
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,65
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,64
B_increase,0.3,DURATION_POOLED_GLOBAL,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,69
B_increase,0.3,DURATION_POOLED_GLOBAL,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,59
B_increase,0.3,DURATION_POOLED_GLOBAL,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,78
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,80
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,87
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,90
B_increase,0.3,DURATION_POOLED_LOCO,C08,r_y,4,3200,simulation-based threshold-exceedance sensitivity,69
B_increase,0.3,DURATION_POOLED_LOCO,C08,r_u,4,3200,simulation-based threshold-exceedance sensitivity,58
B_increase,0.3,DURATION_POOLED_LOCO,C08,joint,4,3200,simulation-based threshold-exceedance sensitivity,80
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,97
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,16
B_increase,0.3,SINGLE_CONTROLLER_HELD_OUT,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,43
B_increase,0.3,DURATION_POOLED_GLOBAL,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,5
B_increase,0.3,DURATION_POOLED_GLOBAL,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_GLOBAL,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,48
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,15
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,CONTROLLER_BALANCED_GLOBAL,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,70
B_increase,0.3,DURATION_POOLED_LOCO,C09,r_y,5,4000,simulation-based threshold-exceedance sensitivity,5
B_increase,0.3,DURATION_POOLED_LOCO,C09,r_u,5,4000,simulation-based threshold-exceedance sensitivity,0
B_increase,0.3,DURATION_POOLED_LOCO,C09,joint,5,4000,simulation-based threshold-exceedance sensitivity,44
