calibration_controller_count,calibration_controllers,evaluation_controller,channel,evaluation_cycle_count,pooling_method,calibration_cycle_count,selection_repetitions,unseen_controller_far
3,C04;C06;C07,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.028214285714285713
3,C04;C06;C07,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.030892857142857152
3,C04;C06;C07,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.03651785714285715
3,C04;C06;C07,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.035312500000000004
3,C04;C06;C07,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.03357142857142858
3,C04;C06;C07,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03401785714285715
3,C04;C06;C07,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.0105
3,C04;C06;C07,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01075
3,C04;C06;C07,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.004999999999999999
3,C04;C06;C07,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.004999999999999999
3,C04;C06;C07,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.01
3,C04;C06;C07,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01
3,C04;C06;C07,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.025937500000000002
3,C04;C06;C07,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0271875
3,C04;C06;C07,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.0325
3,C04;C06;C07,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0321875
3,C04;C06;C07,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.0278125
3,C04;C06;C07,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.02765625
3,C04;C06;C07,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.01
3,C04;C06;C07,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.010125
3,C04;C06;C07,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.0005
3,C04;C06;C07,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0005
3,C04;C06;C07,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.011
3,C04;C06;C07,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01125
3,C04;C06;C08,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.023854166666666666
3,C04;C06;C08,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.023020833333333334
3,C04;C06;C08,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.10197916666666666
3,C04;C06;C08,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03791666666666667
3,C04;C06;C08,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.027708333333333335
3,C04;C06;C08,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0215625
3,C04;C06;C08,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.01676136363636364
3,C04;C06;C08,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.016534090909090908
3,C04;C06;C08,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.12397727272727271
3,C04;C06;C08,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03511363636363636
3,C04;C06;C08,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.019204545454545453
3,C04;C06;C08,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.012585227272727276
3,C04;C06;C08,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.02017857142857143
3,C04;C06;C08,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01955357142857143
3,C04;C06;C08,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.02267857142857143
3,C04;C06;C08,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.019732142857142854
3,C04;C06;C08,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.024642857142857143
3,C04;C06;C08,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01611607142857143
3,C04;C06;C08,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.0085
3,C04;C06;C08,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.007250000000000001
3,C04;C06;C08,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.001
3,C04;C06;C08,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.00075
3,C04;C06;C08,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.006750000000000001
3,C04;C06;C08,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.006
3,C04;C06;C08,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.007083333333333334
3,C04;C06;C08,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.005625000000000001
3,C04;C06;C08,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.0
3,C04;C06;C08,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0
3,C04;C06;C08,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.008333333333333333
3,C04;C06;C08,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.007083333333333334
3,C04;C06;C08,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.005
3,C04;C06;C08,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.005
3,C04;C06;C08,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.0
3,C04;C06;C08,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0
3,C04;C06;C08,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.00625
3,C04;C06;C08,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0055000000000000005
3,C04;C06;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.02666666666666666
3,C04;C06;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.02791666666666667
3,C04;C06;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.14083333333333334
3,C04;C06;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.1409375
3,C04;C06;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.04364583333333333
3,C04;C06;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.04645833333333334
3,C04;C06;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.024090909090909097
3,C04;C06;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.025170454545454548
3,C04;C06;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.1306818181818182
3,C04;C06;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.1307102272727273
3,C04;C06;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.034375
3,C04;C06;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03588068181818182
3,C04;C06;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.028660714285714293
3,C04;C06;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03125000000000001
3,C04;C06;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.034999999999999996
3,C04;C06;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03522321428571429
3,C04;C06;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.03875
3,C04;C06;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.04111607142857144
3,C04;C06;C09,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0105
3,C04;C06;C09,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01075
3,C04;C06;C09,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.004999999999999999
3,C04;C06;C09,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.004999999999999999
3,C04;C06;C09,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.01
3,C04;C06;C09,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.009000000000000001
3,C04;C06;C09,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.010208333333333333
3,C04;C06;C09,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.010625
3,C04;C06;C09,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0
3,C04;C06;C09,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0
3,C04;C06;C09,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.012916666666666667
3,C04;C06;C09,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.013333333333333334
3,C04;C06;C09,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.025937500000000002
3,C04;C06;C09,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.028125
3,C04;C06;C09,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0321875
3,C04;C06;C09,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0321875
3,C04;C06;C09,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.029375
3,C04;C06;C09,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.032343750000000004
3,C04;C07;C08,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.024270833333333335
3,C04;C07;C08,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.023020833333333334
3,C04;C07;C08,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.13906249999999998
3,C04;C07;C08,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.10072916666666665
3,C04;C07;C08,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.030833333333333334
3,C04;C07;C08,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.02609375
3,C04;C07;C08,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.017159090909090912
3,C04;C07;C08,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.016534090909090908
3,C04;C07;C08,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.12960227272727276
3,C04;C07;C08,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.12392045454545454
3,C04;C07;C08,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.02204545454545455
3,C04;C07;C08,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.018153409090909095
3,C04;C07;C08,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.020357142857142855
3,C04;C07;C08,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01955357142857143
3,C04;C07;C08,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.03232142857142858
3,C04;C07;C08,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.022589285714285718
3,C04;C07;C08,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.022589285714285718
3,C04;C07;C08,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.020044642857142858
3,C04;C07;C08,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.00875
3,C04;C07;C08,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.008
3,C04;C07;C08,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.00375
3,C04;C07;C08,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.001
3,C04;C07;C08,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.007000000000000001
3,C04;C07;C08,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.00575
3,C04;C07;C08,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.007250000000000001
3,C04;C07;C08,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.007000000000000001
3,C04;C07;C08,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0165
3,C04;C07;C08,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.012
3,C04;C07;C08,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0075000000000000015
3,C04;C07;C08,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.006
3,C04;C07;C08,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0055
3,C04;C07;C08,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.005
3,C04;C07;C08,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.0
3,C04;C07;C08,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0
3,C04;C07;C08,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,22,1,0.005
3,C04;C07;C08,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.00475
3,C04;C07;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.026145833333333337
3,C04;C07;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.02640625
3,C04;C07;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.1459375
3,C04;C07;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.14786458333333335
3,C04;C07;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.04072916666666667
3,C04;C07;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.043645833333333335
3,C04;C07;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.024034090909090918
3,C04;C07;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.024034090909090918
3,C04;C07;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.17642045454545452
3,C04;C07;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.19812500000000002
3,C04;C07;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.03363636363636363
3,C04;C07;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.04059659090909091
3,C04;C07;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.02732142857142857
3,C04;C07;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.027767857142857143
3,C04;C07;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.15517857142857142
3,C04;C07;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.2241517857142857
3,C04;C07;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.03375000000000001
3,C04;C07;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03441964285714286
3,C04;C07;C09,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.01025
3,C04;C07;C09,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.010375
3,C04;C07;C09,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.012750000000000001
3,C04;C07;C09,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.015
3,C04;C07;C09,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.01
3,C04;C07;C09,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01
3,C04;C07;C09,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.00925
3,C04;C07;C09,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.00925
3,C04;C07;C09,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.11499999999999999
3,C04;C07;C09,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.11699999999999999
3,C04;C07;C09,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.009000000000000001
3,C04;C07;C09,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.00925
3,C04;C07;C09,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.025
3,C04;C07;C09,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.025468750000000002
3,C04;C07;C09,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.124375
3,C04;C07;C09,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.1278125
3,C04;C07;C09,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,23,1,0.03375
3,C04;C07;C09,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03640625
3,C04;C08;C09,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.024374999999999997
3,C04;C08;C09,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.023020833333333334
3,C04;C08;C09,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.13749999999999998
3,C04;C08;C09,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.10072916666666665
3,C04;C08;C09,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.03666666666666667
3,C04;C08;C09,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03203125
3,C04;C08;C09,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.01738636363636364
3,C04;C08;C09,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.016534090909090908
3,C04;C08;C09,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.12875000000000003
3,C04;C08;C09,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.12392045454545454
3,C04;C08;C09,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.025965909090909088
3,C04;C08;C09,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.02150568181818182
3,C04;C08;C09,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.02044642857142857
3,C04;C08;C09,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.019910714285714285
3,C04;C08;C09,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.03125000000000001
3,C04;C08;C09,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.022589285714285718
3,C04;C08;C09,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.024999999999999994
3,C04;C08;C09,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.019687500000000004
3,C04;C08;C09,C05,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.00875
3,C04;C08;C09,C05,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.008
3,C04;C08;C09,C05,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.0035000000000000005
3,C04;C08;C09,C05,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.001
3,C04;C08;C09,C05,joint,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.00625
3,C04;C08;C09,C05,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.004125
3,C04;C08;C09,C06,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.007250000000000001
3,C04;C08;C09,C06,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.007000000000000001
3,C04;C08;C09,C06,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.01575
3,C04;C08;C09,C06,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.012
3,C04;C08;C09,C06,joint,5,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.007000000000000001
3,C04;C08;C09,C06,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0042499999999999994
3,C04;C08;C09,C07,r_y,6,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.008125
3,C04;C08;C09,C07,r_y,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0060416666666666665
3,C04;C08;C09,C07,r_u,6,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.0
3,C04;C08;C09,C07,r_u,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0
3,C04;C08;C09,C07,joint,6,DURATION_WEIGHTED_ALL_CYCLES,21,1,0.006875
3,C04;C08;C09,C07,joint,6,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.004375
3,C05;C06;C07,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.02666666666666666
3,C05;C06;C07,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.02666666666666666
3,C05;C06;C07,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.14166666666666664
3,C05;C06;C07,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.14166666666666664
3,C05;C06;C07,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.03479166666666667
3,C05;C06;C07,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.034375
3,C05;C06;C07,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.024034090909090918
3,C05;C06;C07,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.024034090909090918
3,C05;C06;C07,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.13176136363636368
3,C05;C06;C07,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.13130681818181822
3,C05;C06;C07,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.03005681818181818
3,C05;C06;C07,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.029630681818181816
3,C05;C06;C07,C03,r_y,14,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.028214285714285713
3,C05;C06;C07,C03,r_y,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.028214285714285713
3,C05;C06;C07,C03,r_u,14,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.040535714285714286
3,C05;C06;C07,C03,r_u,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03964285714285714
3,C05;C06;C07,C03,joint,14,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.03267857142857143
3,C05;C06;C07,C03,joint,14,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0325
3,C05;C06;C07,C04,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.010208333333333333
3,C05;C06;C07,C04,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.010208333333333333
3,C05;C06;C07,C04,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.011145833333333332
3,C05;C06;C07,C04,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.011041666666666667
3,C05;C06;C07,C04,joint,12,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.010729166666666665
3,C05;C06;C07,C04,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.010729166666666665
3,C05;C06;C07,C08,r_y,4,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.025937500000000002
3,C05;C06;C07,C08,r_y,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.025937500000000002
3,C05;C06;C07,C08,r_u,4,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.0346875
3,C05;C06;C07,C08,r_u,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03375
3,C05;C06;C07,C08,joint,4,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.0290625
3,C05;C06;C07,C08,joint,4,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.028125
3,C05;C06;C07,C09,r_y,5,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.01
3,C05;C06;C07,C09,r_y,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.01
3,C05;C06;C07,C09,r_u,5,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.0005
3,C05;C06;C07,C09,r_u,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.0005
3,C05;C06;C07,C09,joint,5,DURATION_WEIGHTED_ALL_CYCLES,16,1,0.010750000000000001
3,C05;C06;C07,C09,joint,5,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.010750000000000001
3,C05;C06;C08,C01,r_y,12,DURATION_WEIGHTED_ALL_CYCLES,14,1,0.023020833333333334
3,C05;C06;C08,C01,r_y,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.023020833333333334
3,C05;C06;C08,C01,r_u,12,DURATION_WEIGHTED_ALL_CYCLES,14,1,0.043020833333333335
3,C05;C06;C08,C01,r_u,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03822916666666666
3,C05;C06;C08,C01,joint,12,DURATION_WEIGHTED_ALL_CYCLES,14,1,0.022500000000000003
3,C05;C06;C08,C01,joint,12,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.020572916666666663
3,C05;C06;C08,C02,r_y,22,DURATION_WEIGHTED_ALL_CYCLES,14,1,0.016534090909090908
3,C05;C06;C08,C02,r_y,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.016534090909090908
3,C05;C06;C08,C02,r_u,22,DURATION_WEIGHTED_ALL_CYCLES,14,1,0.06409090909090909
3,C05;C06;C08,C02,r_u,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.03704545454545455
3,C05;C06;C08,C02,joint,22,DURATION_WEIGHTED_ALL_CYCLES,14,1,0.015284090909090912
3,C05;C06;C08,C02,joint,22,EQUAL_CONTROLLER_FOUR_CYCLES,12,40,0.014176136363636363
